year,month,district_Name,mandal_Name,panchayat_Name,gplgdcode,total_No_of_Application_Received,no_of_Application_Under_Process_At_GP,no_of_Application_Under_Process_AT_DTCP,no_of_Application_Approve_with_in_BSLA,no_of_Application_Approve_Beyond_BSLA,no_of_Application_Proceeding_Upload_with_in_SLA,no_of_Application_Proceeding_Upload_Beyond_SLA,no_of_Application_Reject_With_in_BSLA,no_of_Application_Reject_Beyond_BSLA,total_Fee,harithaNidhi,totalFeesWithHarithaNidhi
2024,November,Wanaparthy,Pangal,Chikkepally,205794,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Pangal,Chinthakunta,205795,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Pangal,Davajipally,205796,1,0,0,0,0,0,1,0,0,806,0,0
2024,November,Wanaparthy,Pangal,Kethepally,205802,2,0,0,2,0,0,0,0,0,1656.7,0,0
2024,November,Wanaparthy,Pangal,Kistapur Thanda,280849,1,0,0,1,0,0,0,0,0,1820,0,0
2024,November,Wanaparthy,Pangal,Mohammadapur,205804,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Pangal,Pangal,205805,1,0,0,1,0,0,0,0,0,1468.8,0,0
2024,November,Wanaparthy,Pangal,Tellarallapally,205810,1,0,0,1,0,0,0,0,0,898.9,0,0
2024,November,Wanaparthy,Pangal,Vengalaipally,205812,1,0,0,1,0,0,0,0,0,709.3,0,0
2024,November,Wanaparthy,Pebbair,Gummadam,205817,1,0,0,1,0,0,0,0,0,2670,0,0
2024,November,Wanaparthy,Pebbair,Kanchiraopally,205821,1,0,0,1,0,0,0,0,0,2627,0,0
2024,November,Wanaparthy,Pebbair,Pathapally,205823,1,0,0,0,0,0,1,0,0,3015.3,0,0
2024,November,Wanaparthy,Pebbair,Rangapoor,205827,6,0,0,4,0,0,1,1,0,6951.7,0,0
2024,November,Wanaparthy,Pebbair,Shakapoor (Y),205829,2,0,0,2,0,0,0,0,0,2838.9,0,0
2024,November,Wanaparthy,Peddamandadi,Chinnamandadi,205856,1,0,0,1,0,0,0,0,0,1170,0,0
2024,November,Wanaparthy,Peddamandadi,Gatlakhanapur,205859,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Peddamandadi,Manigilla,205863,1,0,0,1,0,0,0,0,0,1688,0,0
2024,November,Wanaparthy,Peddamandadi,Mojerla,205864,1,0,0,1,0,0,0,0,0,1105.9,0,0
2024,November,Wanaparthy,Peddamandadi,Peddamandadi,205866,3,2,0,1,0,0,0,0,0,1551.6,0,0
2024,November,Wanaparthy,Peddamandadi,Veeraipally,205868,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Peddamandadi,Veltoor,205869,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Revally        ,Chennaram,205215,3,0,0,3,0,0,0,0,0,6260,0,0
2024,November,Wanaparthy,Revally        ,Keshampet,205219,1,0,0,1,0,0,0,0,0,2025,0,0
2024,November,Wanaparthy,Revally        ,Talpunur,205225,1,0,0,1,0,0,0,0,0,1380.7,0,0
2024,November,Wanaparthy,Srirangapur ,Srirangapur,205830,2,0,0,0,0,0,2,0,0,2220.5,0,0
2024,November,Wanaparthy,Wanaparthy,Chandapur,206066,2,0,0,1,0,0,0,1,0,1051.1,0,0
2024,November,Wanaparthy,Wanaparthy,Chityala,206068,10,7,0,3,0,0,0,0,0,6230.8,0,0
2024,November,Wanaparthy,Wanaparthy,Kadukuntla,206070,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Wanaparthy,Wanaparthy,Pedda Thanda R,279240,2,0,0,1,0,0,1,0,0,2299.5,0,0
2024,November,Wanaparthy,Wanaparthy,Rajapet,206077,3,2,0,0,0,0,1,0,0,2701.5,0,0
2024,November,Wanaparthy,Weepanagandla,Govardhanagiri,206012,2,0,0,2,0,0,0,0,0,3054.7,0,0
2024,November,Wanaparthy,Weepanagandla,Thoomukunta,206023,1,0,0,1,0,0,0,0,0,999.2,0,0
2024,November,Warangal ,Chennaraopet,Akkalchedu,213319,1,0,0,1,0,0,0,0,0,1135.6,0,0
2024,November,Warangal ,Chennaraopet,Ameenabad,213320,1,0,0,1,0,0,0,0,0,1510.8,0,0
2024,November,Warangal ,Chennaraopet,Chennaraopeta,213324,6,2,0,2,0,0,0,2,0,5176.9,0,0
2024,November,Warangal ,Chennaraopet,Dharma Thanda,278071,2,0,0,2,0,0,0,0,0,1507.5,0,0
2024,November,Warangal ,Chennaraopet,Gollabhama Thanda,278060,1,0,0,1,0,0,0,0,0,2549.2,0,0
2024,November,Warangal ,Chennaraopet,Jojipet Narayana Thanda,278059,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Chennaraopet,Kalanaik Thanda,278067,1,0,0,1,0,0,0,0,0,170,0,0
2024,November,Warangal ,Chennaraopet,Konapur,213328,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Chennaraopet,Papaiahpeta,213332,1,0,0,1,0,0,0,0,0,2773.3,0,0
2024,November,Warangal ,Chennaraopet,Pullaibodu Thanda,278058,2,0,0,1,0,0,1,0,0,5359.8,0,0
2024,November,Warangal ,Chennaraopet,Thimmarainipahad,213336,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Chennaraopet,Upparapalle,213337,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Duggondi,Bikkajipelli,277971,1,0,0,1,0,0,0,0,0,1569.2,0,0
2024,November,Warangal ,Duggondi,Girnibavi,277969,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Duggondi,Laxmipur,213461,2,0,0,2,0,0,0,0,0,2900,0,0
2024,November,Warangal ,Duggondi,Venkatapur,213474,1,0,0,1,0,0,0,0,0,3724.9,0,0
2024,November,Warangal ,Khanapur,Ayodyanagar,277993,1,0,0,1,0,0,0,0,0,2267.5,0,0
2024,November,Warangal ,Khanapur,Khanapur,213673,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Warangal ,Khanapur,Kothuru,213674,1,0,0,0,0,0,1,0,0,1968.6,0,0
2024,November,Warangal ,Nallabelly,Arvaiahpally,278042,2,0,0,2,0,0,0,0,0,2929.3,0,0
2024,November,Warangal ,Nallabelly,Asaravelly,278050,3,0,0,3,0,0,0,0,0,5203.7,0,0
2024,November,Warangal ,Nallabelly,Govindapuram,213877,3,0,0,3,0,0,0,0,0,13795.2,0,0
2024,November,Warangal ,Nallabelly,Kondailpally,278047,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Warangal ,Nallabelly,Medapalle,213883,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Nallabelly,Muduchekkalapally,278035,2,1,0,1,0,0,0,0,0,2746.8,0,0
2024,November,Warangal ,Nallabelly,Nagarajupally,278043,1,0,0,1,0,0,0,0,0,2262.3,0,0
2024,November,Warangal ,Nallabelly,Nallabelli,213885,1,0,0,1,0,0,0,0,0,2483,0,0
2024,November,Warangal ,Nallabelly,Nandigama,213886,1,0,0,0,0,0,1,0,0,1468.2,0,0
2024,November,Warangal ,Nallabelly,Narakkapeta,213887,3,0,0,1,0,0,2,0,0,2940.6,0,0
2024,November,Warangal ,Nallabelly,Rampuram,213889,1,0,0,1,0,0,0,0,0,2952.2,0,0
2024,November,Warangal ,Nallabelly,Relakunta,213891,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Warangal ,Narsampet,Enugal Thanda,278009,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Narsampet,Gurijal,213325,1,0,0,1,0,0,0,0,0,1327.4,0,0
2024,November,Warangal ,Narsampet,Itikalpalle,213938,1,0,0,0,0,0,1,0,0,2680.1,0,0
2024,November,Warangal ,Narsampet,Kammepally,213939,1,0,0,1,0,0,0,0,0,1356.4,0,0
2024,November,Warangal ,Narsampet,Laknepalle,213940,2,1,0,0,1,0,0,0,0,0,0,0
2024,November,Warangal ,Narsampet,Maheswaram,213942,4,3,0,0,0,0,1,0,0,3719.3,0,0
2024,November,Warangal ,Narsampet,Makdumpur,213331,2,1,0,0,0,0,1,0,0,3090.9,0,0
2024,November,Warangal ,Narsampet,Muthojipeta,213943,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Narsampet,Nagurlapalle,213944,2,0,0,2,0,0,0,0,0,3844.9,0,0
2024,November,Warangal ,Narsampet,Pata Maqdumpuram,213333,1,0,0,0,0,0,1,0,0,3790,0,0
2024,November,Warangal ,Narsampet,Ramulu Naik Thanda,278012,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Nekkonda,Ajmeera Mangya Thanda,279077,4,0,0,2,0,0,1,1,0,8606.1,0,0
2024,November,Warangal ,Nekkonda,Ameenpet,213321,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Nekkonda,Bollikonda,213972,3,0,0,2,0,0,0,1,0,17146.3,0,0
2024,November,Warangal ,Nekkonda,Chandrugonda,213973,1,0,0,1,0,0,0,0,0,1360,0,0
2024,November,Warangal ,Nekkonda,Deekshakunta,213975,1,0,0,1,0,0,0,0,0,541.8,0,0
2024,November,Warangal ,Nekkonda,Devuni Thanda,279056,1,0,0,1,0,0,0,0,0,2338.2,0,0
2024,November,Warangal ,Nekkonda,Nekkonda,213982,7,2,1,4,0,0,0,0,0,43767.2,0,0
2024,November,Warangal ,Nekkonda,Venkatapur,213989,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Parvathagiri,Addabata Thanda,278086,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Parvathagiri,Annaram,214037,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Parvathagiri,Enugallu,214042,3,1,0,2,0,0,0,0,0,2592.2,0,0
2024,November,Warangal ,Parvathagiri,Gugulothu Thanda,278096,3,0,0,3,0,0,0,0,0,4740,0,0
2024,November,Warangal ,Parvathagiri,Kalleda,214045,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Parvathagiri,Narayanapur,214047,2,0,0,1,0,0,1,0,0,8387.1,0,0
2024,November,Warangal ,Parvathagiri,Parvathagiri,214048,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Parvathagiri,Pedda Thanda,214049,1,0,0,1,0,0,0,0,0,760.9,0,0
2024,November,Warangal ,Parvathagiri,Ravoor,214050,1,0,0,1,0,0,0,0,0,1639.5,0,0
2024,November,Warangal ,Parvathagiri,Rollakal,214051,7,4,0,1,0,0,0,2,0,4110.7,0,0
2024,November,Warangal ,Parvathagiri,Somaram,214052,1,0,0,1,0,0,0,0,0,3585.1,0,0
2024,November,Warangal ,Parvathagiri,Vadlakonda,214054,1,0,0,0,0,0,0,1,0,0,0,0
2024,November,Warangal ,Raiparthy,Are Gudem,279105,2,0,0,2,0,0,0,0,0,3483.6,0,0
2024,November,Warangal ,Raiparthy,Gathikal,214083,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Raiparthy,Jaithuram Thanda,279137,1,0,0,1,0,0,0,0,0,4753,0,0
2024,November,Warangal ,Raiparthy,Jinkuram Thanda,279121,1,0,0,1,0,0,0,0,0,2266,0,0
2024,November,Warangal ,Raiparthy,Katrapalle,214085,1,0,0,1,0,0,0,0,0,1811,0,0
2024,November,Warangal ,Raiparthy,Kolanpalle,214087,3,1,1,1,0,0,0,0,0,2717,0,0
2024,November,Warangal ,Raiparthy,Kondapur,214088,1,0,0,1,0,0,0,0,0,3726,0,0
2024,November,Warangal ,Raiparthy,Moripirala,214092,1,0,0,1,0,0,0,0,0,1588.4,0,0
2024,November,Warangal ,Raiparthy,Perikaid,214095,1,0,0,1,0,0,0,0,0,2499,0,0
2024,November,Warangal ,Raiparthy,RR Colony,279117,1,0,0,1,0,0,0,0,0,1976.6,0,0
2024,November,Warangal ,Raiparthy,Raiparthy,214098,14,10,0,4,0,0,0,0,0,9906.2,0,0
2024,November,Warangal ,Raiparthy,Thirmalayapalle,214101,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Sangem,Theegarajupalle,214151,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Wardhannapet,Chendru Thanda,277953,1,0,0,0,0,0,1,0,0,2593.9,0,0
2024,November,Warangal ,Wardhannapet,Dammannapeta,214220,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Warangal ,Wardhannapet,Katryal,214226,2,0,0,0,0,0,2,0,0,5523.3,0,0
2024,November,Warangal ,Wardhannapet,Kothapalle,214227,1,0,0,1,0,0,0,0,0,3341.6,0,0
2024,November,Warangal ,Wardhannapet,Yellanda,214242,1,0,0,0,0,0,1,0,0,2512.4,0,0
2024,November,Yadadri Bhuvanagiri,Addagudur ,Addagudur,207724,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Addagudur ,Kanchanpally,207739,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Alair,Kolanpaka,207097,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Atmakur (M),Athmakur,207133,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Atmakur (M),Khapuraipally,207139,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Atmakur (M),Koratikal,207141,6,2,0,4,0,0,0,0,0,3250.6,0,0
2024,November,Yadadri Bhuvanagiri,Atmakur (M),Modugukunta,281173,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Atmakur (M),Pallepahad,207464,4,4,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Bhuvanagiri,Anajipuram,207176,2,0,0,0,0,1,1,0,0,2947.5,0,0
2024,November,Yadadri Bhuvanagiri,Bhuvanagiri,Baswapur,207180,1,0,0,1,0,0,0,0,0,4529.2,0,0
2024,November,Yadadri Bhuvanagiri,Bhuvanagiri,Bollepally,207182,2,0,0,2,0,0,0,0,0,2445.3,0,0
2024,November,Yadadri Bhuvanagiri,Bhuvanagiri,Hanmapur,207188,2,1,0,0,1,0,0,0,0,7043.7,0,0
2024,November,Yadadri Bhuvanagiri,Bhuvanagiri,Namathpally,207196,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Bhuvanagiri,Ramachandrapur,207201,1,0,0,1,0,0,0,0,0,940,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Annampatla,207210,2,0,0,1,0,0,0,1,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Battugudem,207211,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Bibinagar,207212,5,3,0,1,1,0,0,0,0,17193.3,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Chinnaravula Pally,207214,1,0,0,0,0,0,1,0,0,5942.8,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Jainepally,207218,1,0,0,1,0,0,0,0,0,11126.6,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Jiyapally,207221,1,0,0,1,0,0,0,0,0,5845.5,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Kondamadugu,207222,2,1,0,1,0,0,0,0,0,13383.1,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Maktha Anantharam,207225,1,0,0,1,0,0,0,0,0,14376,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Nemergomula,207227,3,0,0,3,0,0,0,0,0,19811.7,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Ravipahad Thanda,281157,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Bibinagar,Yerrabettu Thanda,281275,1,0,0,1,0,0,0,0,0,18542.7,0,0
2024,November,Yadadri Bhuvanagiri,Bommalaramaram,Fakeergudem,281070,1,0,0,1,0,0,0,0,0,6260.5,0,0
2024,November,Yadadri Bhuvanagiri,Bommalaramaram,Govindthanda,281083,1,0,0,1,0,0,0,0,0,3645.8,0,0
2024,November,Yadadri Bhuvanagiri,Bommalaramaram,Mylaram,207251,1,0,0,1,0,0,0,0,0,5681.8,0,0
2024,November,Yadadri Bhuvanagiri,Bommalaramaram,Mysireddypally,281747,1,0,0,1,0,0,0,0,0,3030,0,0
2024,November,Yadadri Bhuvanagiri,Bommalaramaram,Ramalingampally,207256,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Choutuppal,Chinnakondur,207368,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Choutuppal,D.Nagaram,207370,2,0,0,0,0,0,0,2,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Choutuppal,Malkapur,207378,5,0,0,1,0,0,4,0,0,83292.7,0,0
2024,November,Yadadri Bhuvanagiri,Choutuppal,Nelapatla,207381,1,0,0,1,0,0,0,0,0,896.7,0,0
2024,November,Yadadri Bhuvanagiri,Choutuppal,Toopranpet,207388,5,5,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Gundala,Brahmanpally,207457,1,0,0,1,0,0,0,0,0,480.5,0,0
2024,November,Yadadri Bhuvanagiri,Gundala,Ramaram,207467,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,M Turkapalle,Dattaipally,207612,3,2,0,1,0,0,0,0,0,1825,0,0
2024,November,Yadadri Bhuvanagiri,M Turkapalle,Gandamalla,207614,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,M Turkapalle,Gollagudem,207615,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,M Turkapalle,Madhapur,207621,1,0,0,1,0,0,0,0,0,2949.7,0,0
2024,November,Yadadri Bhuvanagiri,M Turkapalle,Rusthapur,207628,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,M Turkapalle,Vasalamarri,207630,1,0,0,0,0,0,1,0,0,2245.1,0,0
2024,November,Yadadri Bhuvanagiri,Mothkur,Dattappagudem,207734,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Mothkur,Podichedu,207749,3,3,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Motkondur ,Chandepally,207136,2,0,0,1,0,0,0,1,0,1624.3,0,0
2024,November,Yadadri Bhuvanagiri,Motkondur ,Dilwarpur,207093,1,0,0,0,1,0,0,0,0,1917.1,0,0
2024,November,Yadadri Bhuvanagiri,Motkondur ,Katepally,207138,2,0,0,1,0,0,1,0,0,3173,0,0
2024,November,Yadadri Bhuvanagiri,Motkondur ,Matoor,207101,1,0,0,1,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Motkondur ,Motakondur,208240,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Motkondur ,Muthireddy Gudem,281008,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Motkondur ,Vartoor,208247,1,0,0,1,0,0,0,0,0,1150.2,0,0
2024,November,Yadadri Bhuvanagiri,Narayanapur,G Malkapuram,207862,1,0,0,1,0,0,0,0,0,10047.6,0,0
2024,November,Yadadri Bhuvanagiri,Narayanapur,Narayanapuram,207868,4,0,0,3,0,0,1,0,0,17531.7,0,0
2024,November,Yadadri Bhuvanagiri,Pochampalle,Deshmukhi,208011,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Pochampalle,Sai Nagar,281286,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Rajapet,Begumpet,208031,4,2,0,2,0,0,0,0,0,3006.7,0,0
2024,November,Yadadri Bhuvanagiri,Rajapet,Kondreddy Cheruvu,281001,1,0,0,1,0,0,0,0,0,3921.1,0,0
2024,November,Yadadri Bhuvanagiri,Rajapet,Pamukunta,208041,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Rajapet,Parupally,208042,1,0,0,1,0,0,0,0,0,1868.9,0,0
2024,November,Yadadri Bhuvanagiri,Rajapet,Raghunathpur,208044,1,0,0,0,0,0,1,0,0,1885.2,0,0
2024,November,Yadadri Bhuvanagiri,Rajapet,Rajapet,208045,3,1,0,2,0,0,0,0,0,4600.8,0,0
2024,November,Yadadri Bhuvanagiri,Rajapet,Somaram,208048,1,0,1,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Ramannapeta,Ennaram,208069,1,0,0,1,0,0,0,0,0,4427.9,0,0
2024,November,Yadadri Bhuvanagiri,Ramannapeta,Iskilla,208052,1,0,0,1,0,0,0,0,0,3511.6,0,0
2024,November,Yadadri Bhuvanagiri,Ramannapeta,Janampally,208053,2,2,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Ramannapeta,Munipampula,208057,2,0,0,2,0,0,0,0,0,4425.2,0,0
2024,November,Yadadri Bhuvanagiri,Ramannapeta,Siripuram,208065,1,0,0,1,0,0,0,0,0,6232.7,0,0
2024,November,Yadadri Bhuvanagiri,Ramannapeta,Yellanki,208068,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Valigonda,Dasireddygudem,281238,1,0,0,0,0,0,1,0,0,3266.6,0,0
2024,November,Yadadri Bhuvanagiri,Valigonda,M.Turkapally,208193,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Valigonda,Muddapuram,281247,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Valigonda,Pahilwanpur,208199,1,0,0,1,0,0,0,0,0,8689.2,0,0
2024,November,Yadadri Bhuvanagiri,Valigonda,Proddutur,208200,1,0,0,1,0,0,0,0,0,5980,0,0
2024,November,Yadadri Bhuvanagiri,Valigonda,Valigonda,208210,8,0,0,8,0,0,0,0,0,26490.3,0,0
2024,November,Yadadri Bhuvanagiri,Yadagirigutta,Chinna Gowraipally,281761,1,1,0,0,0,0,0,0,0,0,0,0
2024,November,Yadadri Bhuvanagiri,Yadagirigutta,Peddakandukur,208241,2,1,0,1,0,0,0,0,0,4776.2,0,0
2024,November,Yadadri Bhuvanagiri,Yadagirigutta,Ramajipet,208243,1,0,0,1,0,0,0,0,0,2856,0,0
2024,November,Yadadri Bhuvanagiri,Yadagirigutta,Tallagudem,208246,1,0,0,1,0,0,0,0,0,2834.7,0,0
